2023-09-20T23:30:32+08:00,善意不用还。
2023-09-19T16:46:34+08:00,团体的情况总是包含全体成员的默许。
2023-09-19T13:40:28+08:00,极乐亦空，觉悟亦空，唯有道常在。
2023-09-18T17:14:49+08:00,生活中有那么多的不确定，还有比这更美妙的事吗？
2023-09-18T17:10:29+08:00,有趣的是画上句号，而不是句号本身。
2023-09-06T11:43:52+08:00,永远相信美好的事物正在发生。
2023-08-28T19:28:40+08:00,我对你根本没抱幻想。  我知道你愚蠢、轻佻、头脑空虚，然而我爱你。  我知道你的企图、你的理想，你的势利，你的庸俗，然而我爱你。  我知道你是个二流货色，然而我爱你。
2023-08-22T16:17:16+08:00,得到错误的答案有时不是因为解题思路不对，而是因为一开始就提出了错误的问题。
2023-08-22T13:56:09+08:00,形式即方法。
2023-08-22T13:51:07+08:00,理性思考对每个人都是稀缺品，因此人倾向于只在必要时理性思考。其余时候，则凭借经验和习惯行动。
2023-08-15T16:01:10+08:00,重复的不是历史，而是人类。
2023-08-05T23:35:47+08:00,剧情是时空下的人物，人物是潜藏中的剧情。
2023-08-05T23:28:36+08:00,故事的发展既可以是剧情推动人物，又可以是人物推动剧情，两者本质上是一回事。
2023-08-03T21:52:54+08:00,所有人都在即兴表演。
2023-07-15T17:45:57+08:00,欲望不是人的属性，是关系的属性。
2023-07-14T18:36:52+08:00,让观念奔跑。
2023-07-14T18:31:12+08:00,不要让你的药物成为你的病因。
2023-07-07T15:04:30+08:00,观点是对实相的看法，并不意味着实相本身。
2023-06-17T16:39:42+08:00,变动不居，吾心自足。
2023-05-26T21:20:36+08:00,越用意识，就越有意识。
2023-05-26T20:28:34+08:00,接触意味着可能性。
2023-05-26T20:18:51+08:00,弱者的胜率在既定规则之外。 反之，强者的胜率在既定规则之内——那就是他们制定的。
2023-05-25T09:24:59+08:00,构建 能复杂运行的简单系统 ，而非其反面。
2023-05-07T15:10:45+08:00,动机永远在场，从来没有被掩埋。
2023-05-05T23:08:59+08:00,闹市灯火千古人物，最是浪费长生永固。天阙空瞭人圆满，不如晌时三分，打上二两牛肉，黄酒一壶。静待美人迟暮。
2023-05-01T16:02:45+08:00,信息的反向效率除了促使其 向不同方向强化 外，还可以通过 停止重复 的方式达成。前者对冲了不同观点的影响，而后者限制了影响的扩散。
2023-04-30T22:11:10+08:00,信息的效率由 已知、预期、意外和重复 共同完成。正向的效率促使信息向相同方向强化，反向的效率则是促使信息向不同方向强化。
2023-04-30T20:01:45+08:00,重复的意义在于满足预期。 人类对符合预期有着某种原始的近乎幼稚的偏好，或许因为这暗示着一个稳定安全的发展。
2023-04-29T23:20:37+08:00,管理预期甚于控制风险，预期是风险的前置阶段。预期的失控往往是风险失控的开始。
2023-04-29T21:48:01+08:00,效率与质量不相容。 表达的高效是以表达的准确为代价的 ，可以高效传播的内容（文字、图片、声音、视频等）有着简略直白的倾向，复杂的理论会被简化为22条规则，高深的思想会被扁平为固定而具体的仪式或规则。
2023-04-14T12:34:42+08:00,有选择权才有发展权。
2023-04-14T12:34:42+08:00,选择权，选择权，还是选择权。
2023-02-12T15:35:48+08:00,预期管理，预期管理，还是预期管理。
2023-02-12T15:34:42+08:00,学识，破识，见识。
2023-02-11T23:49:32+08:00,销售的重点从来不是「卖掉」了，而「被买走」了。
2023-02-11T22:06:21+08:00,吸引，而不是说服。吸引预设了相同的立场，而说服预设了不同的立场。
2023-01-24T19:26:02+08:00,警惕是非题 ——相当多的是非题实际上是经过伪装的多选题。有意或无意的，其他选择被隐藏或简化了——直到只剩两个互斥选择。
2023-01-24T11:26:58+08:00,确定性或许只是一种过拟合。
2023-01-24T11:22:12+08:00,相比于不确定性，确定性或许注定只能是沧海一粟。
2023-01-24T11:20:40+08:00,绝大多数的认知可能只是一种过拟合。
2023-01-22T12:03:33+08:00,工具的囚徒。
2023-01-22T11:48:47+08:00,凡是可能，终将发生。
2023-01-22T11:46:00+08:00,意识、能量、物质三位一体。
2023-01-18T23:55:49+08:00,风险是相对的，而非绝对的，是动态的，而非静态的。
2023-01-17T23:55:00+08:00,先确保不输，剩下的就是赢多赢少的问题。先确保自己，再确保别人，确保的人越多赢的越多。
2023-01-17T23:53:12+08:00,在所有风险中， 输不起的风险是最大的风险 ——这会导致你失去参与游戏的资格。
2023-01-17T23:51:48+08:00,风险与收益不对等的才是机会。
2022-12-24T12:36:16+08:00,不能自洽的逻辑值得怀疑，但这并不表示自洽的逻辑就合理。
2022-11-11T17:08:56+08:00,人类社会很大程度上是建立在三人成虎的基础上的。
2022-11-11T17:07:43+08:00,任何确定的东西都是假象，本质上是 不确定性变慢到被人观察到而已 。因为变的实在太慢，所以被观察为确定性。从物质到精神，从生理到心理，从科学到玄学，都不出这个范围。
2022-08-14T12:08:11+08:00,溢价来源于对主流的合理挑战。既要能与主流形成差异，又要能合理化这种差异。
2022-08-14T10:21:52+08:00,复杂现象往往是寥寥几条简单规则所堆砌。因此，不要追逐复杂现象，要追逐其背后的基础规则。
2022-08-14T09:34:50+08:00,痛苦是观念冲突的自然表征。
2022-08-14T09:31:09+08:00,对自己诚实是认识自己的基本前提。
2022-08-13T18:50:57+08:00,绝大多数的努力不会以直接的方式获得回报。
2022-07-11T09:11:59+08:00,仪式是权力的具体化。 世俗体系下，多方共同完成仪式是每一个参与者对其在群体中的位置有一个或潜在或明确的共识。这个过程即使在看似非世俗的宗教体系下依然有效，保持晦涩艰深就必然曲高和寡，想广泛传播就不得不接受世俗化——仪式化。抽象的思想在观念层面达成共识过于困难，最终不得不转化成某种具体的更易达成共识的形式——仪式，仪式这种具体形式的解释权天然会产生权威，而后权力即出现。
2022-06-04T12:04:23+08:00,操作事件到其反面，一般有两种方法： 反对它，或假装加入的同时做极端 。大多数人对事件的判断标准是非常朴素的，且没有能力对看似一样的论述做细致分析。这就使得顶着「我是你这边」的名义，做极端的、情绪化的行动有了很大的操作空间。一部分人会发觉这种操作，并尝试将其和自己的主张区分开来，而这个行为会被没有发觉这种操作的群体所误判，于是割裂产生了。
2022-06-03T11:28:40+08:00,操作事件并使其是非不明，一般有两种方法： 信息缺失与信息过载 。前者比较容易理解，没有人知道发生了什么，自然也就无法评判孰是孰非。但随着技术的发展，社交媒体等载体的出现，这种方式的操作性在大幅度下降。于是，后者逐渐被更高频的使用，即不去阻止正确信息的出现，同时混以大量噪音。有些噪音属于虚假信息，有些则属于半真半假，还有些属于看似有关实际无关。由于每个人感兴趣的、容易被吸引的因素是有差别的，同时每个人对信息的处理能力也是有差别的，在评价门槛几乎为0的当下，群体与群体之间对同一件事的态度形成差异，进一步促使信息过载。最终，一件事实际是什么反而不是最重要的，矛盾被悄然转移到了因为同一件事的不同态度而被分割对立的群体之间。
2022-06-02T01:57:51+08:00,很多人类的愚蠢，其根源来自于朴素的理想主义。
2022-06-02T01:42:06+08:00,人类拥有着几乎无限的愚蠢，然而奇迹又往往被这些愚蠢所孕育。可以说，是一种「愚蠢二象性」了。
2022-06-01T13:41:30+08:00,观点的意义依赖其限定范围，而对观点的扭曲常常就源于超出了其限定的范围。这个方式总是被观点的反对者使用的很好——他们 通过将对方观点极端化来证明其荒谬 ，而对自己所支持的观点，却能很好的理解其有效的范围。
2022-05-25T14:36:20+08:00,就人类组织协作的进化而言，当下世界有两种主流认识： 一种以竞争求合作，一种以合作求竞争 。扩展来说，如果只能选择其一，你更愿意相信人类进化真正依托的底层动机是什么？是对恶的警惕还是对善的追求？
2022-05-20T15:21:18+08:00,一切事件都可以被简单的概括为 「将不确定确定化」 。或者说，从无数种可能的发展中，选择具现化的那一种。
2022-05-17T20:38:45+08:00,完美市场犹如经典力学，是一种对现实粗糙简化的模型。随着社会的发展，粗糙的模型会越来越难以正确反应现实，就像当初的经典力学—— 他有效，但并非总是有效 。
2022-05-17T20:37:47+08:00,市场不完美。
2022-05-14T18:04:53+08:00,现实是观察的实现。
2022-05-14T17:47:15+08:00,每天发生的奇迹会被视为日常。
2022-05-14T14:07:48+08:00,观察者同时也将是被观察者，一切被观察到的确定性皆不可避免的在观察者介入下完成。
2022-05-14T13:52:26+08:00,存在的本质是不确定的动态确定化，并在确定的过程中尽可能的体验发展的可能性。
2022-05-11T21:50:36+08:00,货币实际上是一种「提货凭证」，其价值由「供货方」的承认所支撑，并被实际发生的「交易」所证明。
2022-05-08T17:56:47+08:00,故事是一种虚拟冒险，以常识与想象塑造，让人在相对安全的环境下 体验另一种可能性的发展 。
2022-05-05T21:07:04+08:00,客观存在的达成离不开主观存在，反之亦然。
2022-05-05T20:47:07+08:00,观念自其产生那一刻起，就始终在寻求自身的具体化。
2022-05-05T19:28:54+08:00,一切以语言文字为载体的表述都是主观的，会印刻着表达者的主观——包括这句。
2022-04-24T13:40:52+08:00,时间是生物性的先感知一瞬间，再感知下一瞬间所造成的知觉假象。因果也是。
2022-04-24T13:39:25+08:00,时间并不流逝，流逝的是我们自己。某种意义上，时间只是度量我们流逝速度的计量单位——它本身并不存在。
2022-04-17T18:31:58+08:00,活着，同时假装活着。
2022-03-17T16:43:42+08:00,「悲凉」就是好人角色出于好的动机，为了好的目的而行动在客观上、结果上却帮助了坏人角色达到了坏的目的与坏的结果。
2022-03-14T02:18:23+08:00,物质的改变远慢于意识，「不稳定的认知」常常迫使意识追随物质而行动。这种迫使会进一步促使「认知的不稳定」，使得意识再次不得不追随物质而行动。意识被物质反复「教导」其没有选择，就会越来越「慌张」和「敏感」。然后，意识或许被成功教导去屈从于物质，或许寻求反抗的升级——更加的极端与对立——最终割裂。
2022-03-14T02:12:49+08:00,人有保持其认知前后一致的倾向，然而一致的倾向和一致的行动并不是一回事。也就是所谓的，明白很多道理，却仍然过不好一生。
2022-03-13T21:38:06+08:00,「无力」就是让角色持续处于「没得选」的状态，缓慢而持续的走向一个可怕的结果。即「无常」。
2022-03-10T22:56:50+08:00,「自由贸易」隐藏着一个巨大的假设——它默认交易双方是平等的。然而事实上，很多时候，强者和弱者的「自由贸易」里，弱者「没得选」。极端的自由实际上就是物竞天择，最终导向强者对弱者的剥削。
2022-03-04T20:21:11+08:00,沩仰自然，临济尖锋，曹洞细密，云门妙古，法眼言实。
2022-03-02T17:08:06+08:00,互联网的上半场是需求端的线上化，下半场则是供给端的线上化。上半场又被称为消费互联网，是通过线上这种新型的载体更低成本更高效率的消费掉已有的供给端库存。当线下的供给能力释放的差不多且消费端基本都线上化以后，就会进入下半场，即产业互联网，开始对供给端进行线上化。
2022-01-12T14:23:36+08:00,交叉询问是通过一系列的简短的对方会说「是」的问题，最终组合成对方或许想说「不是」但却不得不说「是」的结果。有些类似下五子棋，不断的用四子连珠迫使对手不得不在你期望的位置落子，最终以多个四子连珠的组合产生不可抵抗的结果获胜。
2021-12-26T16:26:42+08:00,相信「他人即地狱」会打开真正的地狱。 彻底的悲观并不能解决问题，也并不会使人深刻 ——反之亦然。
2021-12-22T19:13:21+08:00,象征是共同想象的具体化。
2021-12-21T02:17:26+08:00,现实是真实的象征，由想象所构建。例如金融市场里，价格是象征，价值是真实，而交易则需要基于某种想象才可以被达成——不断的交易最终促成了具体现实出现——市场。
2021-12-19T13:30:18+08:00,市场是有效的，但没有那么有效。
2021-12-19T13:26:06+08:00,任何群体决策或机制都将趋于有效，但并不总是正确。
2021-12-19T11:57:40+08:00,因果和时空一样，都是基本假设/共识。
2021-12-19T11:56:18+08:00,过多的变量会模糊因果，使得结果最终呈现为一种概率。
2021-12-17T16:02:57+08:00,三维世界本质上是一种时间与空间以不同形式不断交换的游戏。
2021-12-10T23:37:51+08:00,凡有所感，皆为碎片。
2021-11-27T16:22:15+08:00,个人性与集体性哪个更被强调，依赖于个人与集体达成了怎样的共识。共识的一致性越强，个人性越能够被宽松的表达；反之，共识的一致性越弱，个人性就越被泯灭，转化为多个群体之间的对抗。强一致性带来的个人性的绽放会迅速的在各个领域各个层面创新，并带来璀璨的发展。而后个人的冲突开始出现，类似的个人性聚集成小范围的集体。此时，或许能重新达成小范围的一致，进而继续前行；也或许无法达成小范围的一致，范围就会扩大，最终变成大集体的对抗，强一致性衰退成弱一致性。弱一致性的对抗在足够长的时间跨度内会以不同的形式得到解决，或许是全体重新达成一致，或许是完全的分隔成不同的数个集体，以不同的形式重新回到某个范围下的强一致性。周而复始。
2021-11-27T16:17:11+08:00,「法无定法，定无可定」与「尘归尘，土归土」。你是什么就会看到什么：经济学家看到了经济，历史学家看到了历史，社会学家看到了社会，心理学家看到了心理，法学家看到了法，政治家看到了政治。没有万法之法，只有当下之法。
2021-10-14T14:55:56+08:00,品牌是一定范围人群内共识的代表标记，品牌溢价来自于接受共识后每个人自愿对其维护所付出的代价。
2021-09-30T15:21:08+08:00,价值是可能性被确定后的产物。举例来说，你有多希望或多相信什么可以将一个不确定的事物确定下来，你的付费意愿就会有多强烈。
2021-09-28T01:12:29+08:00,值增熵减，值减熵增。自然万物都趋向从有序到无序，即熵值增加。而生命则需要通过不断抵消其生活中产生的正熵，使自己维持在一个稳定而低的熵水平上。生命以负熵为生。——薛定谔
2021-09-11T23:10:27+08:00,理论是理解世界的路径而不是结果。
2021-09-11T23:09:33+08:00,复杂问题没有简单解，但可以被简洁的表达。
2021-08-29T18:23:32+08:00,唯一的银弹就是没有银弹。
2021-08-25T19:55:19+08:00,「但凡有好的，那皆是好的」和「但凡有坏的，那皆是坏的」都不是常态，不要期待「完美」，因为 「完美不完美」 。
2021-08-14T14:59:26+08:00,自由的底线是不应消灭弱者，平等的底线是不应杜绝强者。 自由不应让社会走向取极大值或极小值，平等不应让社会走向取平均值。
2021-08-12T18:08:08+08:00,「我不管你，你也别管我」和「我管你，你也得管我」。
2021-08-12T16:15:11+08:00,从「真心认同」让位于「以为认同」开始，人类共同玩了一个游戏，叫 「比谁声量大」。理想情况下，所有人都尊重事实，不夸张，不扩大，不撒谎，不隐瞒，做到就事论事——当然实际情况远非如此。网络时代，声量大的就是会占据更多的注意力，并有更大概率获得认同——一个人是否真的理解并认同我传达的东西不重要——只要让他以为他认同、让他以为别人认同他最好也认同、让他以为别人认同他不认同显得他很蠢就可以了。只要有一部分人开始玩谁声量更大的游戏，这个游戏就会迅速波及所有人，你无法选择不玩，因为不玩就意味着你的声音几乎传达不出去，其他人「听不见」了。当主流的玩法变成了比「谁的声量」更大以后，参与其中的每个个体、每个组织、每个利益集合体自然而然的就会发现「抓两样东西」效果最好，一是「情绪」，二是「媒体」。小到网红，大到社会，从娱乐圈到文化圈，所有人都被这种玩法裹挟了。同样的，你无法选择不抓，因为不抓也意味着你的声音几乎传达不出去，其他人「听不见」了。
2021-08-12T16:05:19+08:00,没有人能精通所有领域，掌握所有信息，了解所有内情，因此即使在某个领域非常优秀的人，在其他领域依然有可能会显得很愚蠢，这并不奇怪。如果问题超出了某个人的认知边界，他就容易做出错误的判断，至少产生某种错误的影响。
2021-08-12T12:00:44+08:00,事物越复杂，可攻讦的地方就越多。无论是支持者还是反对者，就越能在其中找到自己所需要的东西。弥子，名瑕是卫国的嬖大夫。弥子瑕在卫灵公前很得宠。卫国的法律，私用国君车架的要处以断足。弥子瑕母亲病了，有人乘空隙连夜去告诉弥子瑕，弥子瑕假传命令驾着国君的车子出去了。国君听说了认为他很贤德，说：“好孝顺呀！为了母亲的原故，宁愿受断足之刑。”另一天，（弥子瑕）同国君一起在桃园游玩，他吃到一个很甜的桃子，便把这个没吃完的桃子给了国君。国君说：“这是多么爱我呀！忘记了他已经吃过了（这个桃子），来给我吃。”等到弥子瑕年老色衰了，（受到国君的）宠爱淡薄了，得罪了国君，国君说：“这个人本来就曾经假传命令驾驶我的车子，后来又曾经给我吃他吃剩下的桃子。”
2021-08-09T21:25:30+08:00,分歧的魔鬼藏在「限定条件」里。很多时候，事情并不只有简单的A/B两面——它往往有着很多 「限定条件」 ——在什么情况下，满足什么条件，如若怎样，便是如何如何的。分歧的参与者们如果不能正确的应对复杂场景，便很难自发的解决分歧——这令一部分人唏嘘，也令另一部分人欣喜。
2021-08-09T21:17:33+08:00,许多争论看似是围绕某一主题，实际上更多的是自说自话。因为人会忽略与自己观点不一致的信息，有意或无意的。
2021-08-09T19:26:26+08:00,有限的条件之下，过度平等会使个体的比较优势极小化，过度自由会使个体的比较优势极大化。前者消灭强者，没有竞争，进而整个族群逐代弱化；后者消灭弱者，没有合作，进而整个族群逐代割裂。
2021-08-08T12:27:45+08:00,平等与自由，孰轻孰重孰先孰后，构造了当前世界大纷争的底色。平等更强调群体性，它是某个群体之内，每个个体之间的比较，而自由则更强调个体性。过度的强调平等，会抹杀个体的差异性，反之，过度的强调自由，则会抹杀群体的未来，造成强者对弱者的压迫。人们当然希望既有平等，又有自由。然而很可惜，在限定的条件下，思想的落地并不那么容易，有些时候相当困难。群体不得不在平等与自由之间选择，集中资源去确保一个，而另一个在某个基准线上即可。
2021-08-08T12:27:45+08:00,普通人在复杂事件上的处理能力是人类文明的基础指标。
2021-08-07T19:12:42+08:00,傲慢是世界上最愚蠢的愚蠢。
2021-08-07T10:40:58+08:00,「观念」不是事实，「观念」是对事实所抱有的一种解释。有些「观念」很容易改变，或者会轻松的、频繁的改变，如股票价格；而有些「观念」的改变则相对困难一些——对于持有它们的人来说，对另一些人则又不那么难以改变，这两类人之间就会产生争议，大家互相都无法理解，为什么如此显而易见的事对方就是不懂？如饭圈；还有一些「观念」是如此的根深蒂固，如此的事实，以至于看上去不存在任何推翻的可能，如时空、数学。
2021-08-05T21:27:47+08:00,媒体的唯一意义是消弭信息不对称。对这一点的任何违背，都是对媒体其天性的失职。
2021-08-04T20:38:29+08:00,观念一定会被表达，以各种形式。
2021-08-04T20:38:27+08:00,观念是潜在的事实。
2021-08-04T20:30:34+08:00,自我是特定的观念集合。
2021-08-04T20:27:36+08:00,意识和波粒二象性。
2021-08-03T17:54:26+08:00,有意识为我知觉或俘获到我能知觉或俘获到的实相的能力，其余为无意识。
2021-08-03T17:40:49+08:00,「事件」是「物质」之象，「物质」是「事件」之形。
2021-08-03T15:58:23+08:00,观念是指向实相的指针。 有意义的不是观念本身，而是观念指向的东西。
2021-07-25T23:23:02+08:00,做品牌就是做「正向辨识度」。声誉决定品牌价值——好的品牌会在群体之中轻易的唤起正面期待。
2021-07-21T13:19:34+08:00,崇拜是独裁的温床。因为崇拜，被崇拜的偶像可以太过轻易的获得粉丝的认同，任何事、任何话、任何观点都会被接受。慢慢的，偶像以及偶像相关的人都产生了一种虚假的不可一世、掌控一切的感觉。这种感觉一旦产生，就很难允许不同的声音再出现——只要出现，就必须消灭——偶像怎么会错？对偶像最好的方式，是打碎对他的崇拜与不切实际的期待。每个人都是个「人」，他是，你是，我也是。
